      Wavelength  Flux
      microns     Jy
      115.643      475.943
      115.705      481.297
      115.768      474.402
      115.831      476.455
      115.893      474.746
      115.956      465.874
      116.019      477.514
      116.081      469.664
      116.144      474.776
      116.207      461.150
      116.270      469.556
      116.332      464.789
      116.395      467.336
      116.458      469.603
      116.520      461.482
      116.583      465.481
      116.646      451.858
      116.709      463.991
      116.771      447.377
      116.834      471.108
      116.897      458.851
      116.959      461.774
      117.022      461.141
      117.085      452.642
      117.147      456.376
      117.210      444.353
      117.273      457.339
      117.336      445.497
      117.398      463.836
      117.461      445.577
      117.524      464.547
      117.586      455.286
      117.649      461.612
      117.712      458.332
      117.774      453.960
      117.837      459.004
      117.900      455.697
      117.963      459.566
      118.025      455.182
      118.088      455.676
      118.151      452.436
      118.214      453.038
      118.276      457.940
      118.402      455.965
      118.464      447.823
      118.527      455.565
      118.590      442.504
      118.652      450.381
      118.715      446.060
      118.778      452.513
      118.840      449.306
      118.903      452.558
      118.966      456.483
      119.029      454.419
      119.091      457.841
      119.154      440.772
      119.217      455.916
      119.280      446.460
      119.342      460.248
      119.405      449.815
      119.468      459.443
      119.530      445.890
      119.593      454.246
      119.656      452.017
      119.718      457.714
      119.781      454.593
      119.844      449.898
      119.907      449.247
      119.969      444.488
      120.032      447.181
      120.095      434.247
      120.157      450.225
      120.220      432.352
      120.283      443.395
      120.345      436.632
      120.408      444.768
      120.471      442.703
      120.534      440.955
      120.596      438.338
      120.659      431.087
      120.722      436.344
      120.784      423.242
      120.847      433.423
      120.910      426.042
      120.973      434.394
      121.035      428.217
      121.161      431.459
      121.223      434.376
      121.286      436.492
      121.349      431.228
      121.411      429.081
      121.474      428.026
      121.537      428.515
      121.600      424.711
      121.662      430.560
      121.725      420.749
      121.788      428.302
      121.850      407.422
      121.913      418.245
      121.976      414.338
      122.038      426.557
      122.101      423.113
      122.164      427.447
      122.227      426.051
      122.289      420.827
      122.352      409.377
      122.415      403.196
      122.478      404.656
      122.540      402.245
      122.603      402.873
      122.666      398.367
      122.728      408.288
      122.791      413.089
      122.854      403.794
      122.916      411.182
      122.979      398.638
      123.042      411.067
      123.104      413.328
      123.167      403.743
      123.230      411.704
      123.293      413.053
      123.355      405.652
      123.418      410.080
      123.481      393.382
      123.544      404.507
      123.606      399.167
      123.669      400.064
      123.732      401.730
      123.794      396.478
      123.920      406.721
      123.982      402.864
      124.045      410.328
      124.108      403.509
      124.171      405.290
      124.233      406.568
      124.296      401.874
      124.359      408.188
      124.421      393.534
      124.484      408.405
      124.547      404.514
      124.609      400.089
      124.672      405.780
      124.735      390.317
      124.798      400.181
      124.860      392.677
      124.923      401.377
      124.986      400.696
      125.048      375.805
      125.111      399.051
      125.174      392.669
      125.237      399.864
      125.299      399.185
      125.362      389.737
      125.425      398.945
      125.487      384.493
      125.550      403.516
      125.613      396.374
      125.675      387.676
      125.738      386.496
      125.801      388.529
      125.864      390.503
      125.926      399.422
      125.989      385.615
      126.052      393.289
      126.114      390.985
      126.177      393.268
      126.240      391.017
      126.302      383.915
      126.365      389.147
      126.428      379.473
      126.491      383.824
      126.553      381.389
      126.616      378.174
      126.742      378.094
      126.804      380.901
      126.867      383.572
      126.930      375.028
      126.992      382.739
      127.055      370.039
      127.118      380.730
      127.180      374.497
      127.243      376.575
      127.306      367.650
      127.368      373.558
      127.431      374.551
      127.494      361.255
      127.557      372.872
      127.619      351.219
      127.682      374.616
      127.745      367.638
      127.808      366.992
      127.870      372.717
      127.933      373.219
      127.996      373.738
      128.058      369.339
      128.121      369.457
      128.184      380.205
      128.246      369.108
      128.309      370.457
      128.372      368.107
      128.435      363.174
      128.497      370.720
      128.560      358.871
      128.623      372.612
      128.685      364.067
      128.748      366.609
      128.811      360.418
      128.874      358.973
      128.936      360.311
      128.999      351.039
      129.062      358.539
      129.124      358.017
      129.187      356.225
      129.250      354.425
      129.313      355.157
      129.375      357.137
      129.501      361.919
      129.563      346.693
      129.626      359.423
      129.689      348.024
      129.752      353.049
      129.814      361.060
      129.877      356.788
      129.940      358.741
      130.002      356.608
      130.065      363.303
      130.128      360.958
      130.191      361.923
      130.253      364.084
      130.316      366.364
      130.379      367.066
      130.441      361.861
      130.504      354.047
      130.567      368.939
      130.630      354.509
      130.692      366.344
      130.755      353.446
      130.818      369.664
      130.880      357.941
      130.943      362.284
      131.006      364.311
      131.069      349.132
      131.131      362.241
      131.194      351.921
      131.257      364.285
      131.319      357.761
      131.382      362.968
      131.445      354.387
